3726.16182	3677.400987	3346.514263	4578.253123	4663.787931	4575.865839	4580.406361	4392.616924	53.96251059	283.9596911	0	2875.67219	3049.325107	2800.879068	4103.845065	3454.206566	3350.805591	3526.773418	3259.612745	3304.795394	3440.354928	3407.414789	3375.160554	3351.819262	3041.389606	3608.459741	3241.104906	3719.097324	3448.457385	3016.073856	3388.117142	4508.048353
1842.284993	1485.934022	2371.353521	3671.168537	3731.664117	3636.943547	3618.239919	3491.459692	2843.170726	2648.253969	2875.67219	0	3499.744734	289.9200306	3362.700641	2181.656263	1928.998356	2813.031159	1242.941468	750.9911676	1687.124748	1432.430689	1173.571171	981.5399833	921.9549856	1441.692015	1246.786302	1611.265119	1528.90195	1267.552125	1687.822176	1663.28255
2584.645542	2907.598339	1592.177184	1967.888557	2047.230311	1992.216008	2014.489581	1841.897241	2998.610942	3145.926847	3049.325107	3499.744734	0	3222.222451	1534.582765	1906.196159	2066.010833	1310.607187	2677.034039	3226.211019	2409.511292	2636.813539	2867.2338	4461.270992	4306.150583	4906.199571	4634.356315	5072.220628	4924.115058	4544.234208	5014.339753	4861.498628
1597.384822	1272.422429	2083.471159	3392.861458	3454.781239	3359.555954	3341.604001	3211.505491	2764.273254	2592.269375	2800.879068	289.9200306	3222.222451	0	3077.246557	1899.952239	1648.924061	2524.054056	985.8782528	590.9693541	1422.504714	1180.805979	942.8483551	1271.151443	1202.92327	1731.571791	1531.286702	1901.154383	1815.575559	1537.110337	1968.573771	1832.10003
1753.858276	2185.442163	1004.2725	479.8657695	566.0160759	487.269403	500.9912345	314.9062613	4049.905911	4110.027883	4103.845065	3362.700641	1534.582765	3077.246557	0	1190.178866	1445.745936	617.666556	2182.867332	2800.070742	1752.639464	2038.019012	2329.356282	4325.796431	4279.680193	4786.898744	4608.489064	4955.569933	4891.590925	4601.761968	5044.362806	4274.124084
686.4578255	1065.419076	316.1022444	1496.304064	1561.713604	1465.357167	1449.703148	1312.340158	3401.768635	3387.17521	3454.206566	2181.656263	1906.196159	1899.952239	1190.178866	0	255.5816587	727.4486523	995.3016553	1613.935749	583.7774309	864.6063795	1151.119543	3137.674519	3102.326893	3598.246638	3428.420258	3766.659335	3708.990845	3434.024767	3868.270956	3142.861255
533.1311816	851.9715904	522.3936213	1744.189724	1807.280318	1711.581096	1694.497343	1562.710879	3299.375647	3265.12764	3350.805591	1928.998356	2066.010833	1648.924061	1445.745936	255.5816587	0	963.5874356	741.7948127	1360.552456	353.5754467	622.1006692	902.9932591	2882.549127	2850.344863	3342.964389	3175.522952	3511.310179	3455.316368	3184.72257	3616.371482	2907.271847
1396.61678	1792.151129	450.7051067	1064.460059	1147.958404	1055.984718	1057.421181	872.9840917	3472.833423	3518.134281	3526.773418	2813.031159	1310.607187	2524.054056	617.666556	727.4486523	963.5874356	0	1697.787701	2313.399532	1309.162907	1585.345436	1865.618905	3788.527597	3719.853811	4250.452652	4051.538966	4419.939648	4338.191718	4030.047053	4480.536741	3868.735503
617.2261672	417.8172799	1248.496488	2449.491482	2505.45668	2412.495893	2391.702731	2276.715204	3213.123714	3115.468043	3259.612745	1242.941468	2677.034039	985.8782528	2182.867332	995.3016553	741.7948127	1697.787701	0	618.7763189	447.8251563	198.1684063	191.4133213	2162.61972	2159.838344	2619.735753	2476.180549	2786.741754	2748.652866	2510.480246	2922.622659	2200.497531
1144.207695	749.6941241	1863.064793	3052.433683	3104.84857	3013.596202	2991.214914	2884.191599	3264.299688	3116.260818	3304.795394	750.9911676	3226.211019	590.9693541	2800.070742	1613.935749	1360.552456	2313.399532	618.7763189	0	1052.31743	770.0332729	480.0098144	1575.218781	1615.334097	2024.66833	1914.249594	2189.222367	2174.374073	1981.436258	2363.200479	1637.942447
286.7274518	500.0097202	874.4749334	2003.351943	2058.369083	1965.784768	1944.610558	1832.651128	3390.844398	3327.223559	3440.354928	1687.124748	2409.511292	1422.504714	1752.639464	583.7774309	353.5754467	1309.162907	447.8251563	1052.31743	0	285.3815664	576.9981014	2609.760221	2606.164156	3066.054726	2923.634072	3232.649072	3196.472907	2954.286598	3369.703977	2559.653568
419.1469376	306.5755971	1143.411685	2282.547973	2335.599608	2243.972093	2221.906459	2114.292056	3359.865416	3272.848824	3407.414789	1432.430689	2636.813539	1180.805979	2038.019012	864.6063795	622.1006692	1585.345436	198.1684063	770.0332729	285.3815664	0	292.069126	2335.831656	2345.128563	2789.904607	2658.045016	2955.706799	2927.278462	2699.142378	3105.633836	2285.629606
672.7964496	340.6207059	1419.155602	2572.875734	2624.926908	2533.820465	2511.312381	2405.703361	3329.985978	3219.352206	3375.160554	1173.571171	2867.2338	942.8483551	2329.356282	1151.119543	902.9932591	1865.618905	191.4133213	480.0098144	576.9981014	292.069126	0	2051.91833	2074.429129	2503.60417	2382.026261	2668.639405	2647.377069	2433.866285	2830.573976	2017.209599
2719.38917	2313.251841	3343.602652	4611.931049	4668.032111	4575.110768	4554.274739	4437.625198	3332.355049	3085.006948	3351.819262	981.5399833	4461.270992	1271.151443	4325.796431	3137.674519	2882.549127	3788.527597	2162.61972	1575.218781	2609.760221	2335.831656	2051.91833	0	325.3774127	461.9521309	396.6609406	631.4129945	607.659627	592.6036874	820.1096922	1368.650635
2747.186218	2364.993484	3283.247619	4593.064686	4653.613362	4558.896958	4540.18026	4413.007657	3023.515017	2771.750764	3041.389606	921.9549856	4306.150583	1202.92327	4279.680193	3102.326893	2850.344863	3719.853811	2159.838344	1615.334097	2606.164156	2345.128563	2074.429129	325.3774127	0	625.8684652	333.4961566	780.3055154	623.9744223	373.7562223	766.028026	1675.509547
3167.065021	2753.847649	3805.539253	5069.160106	5124.327838	5031.836187	5010.574511	4895.989796	3594.649658	3332.191217	3608.459741	1441.692015	4906.199571	1731.571791	4786.898744	3598.246638	3342.964389	4250.452652	2619.735753	2024.66833	3066.054726	2789.904607	2503.60417	461.9521309	625.8684652	0	367.7729236	169.613822	283.0091299	609.3104006	515.0001176	1501.501747
3054.279068	2661.473896	3613.745146	4916.399136	4975.864386	4881.558824	4862.294078	4737.61544	3227.605956	2964.560844	3241.104906	1246.786302	4634.356315	1531.286702	4608.489064	3428.420258	3175.522952	4051.538966	2476.180549	1914.249594	2923.634072	2658.045016	2382.026261	396.6609406	333.4961566	367.7729236	0	489.1854778	290.9550522	254.6206965	448.9538763	1716.910434
3330.392483	2914.899833	3974.886152	5235.93851	5290.696862	5198.396932	5176.953041	5063.285326	3707.117965	3440.602223	3719.097324	1611.265119	5072.220628	1901.154383	4955.569933	3766.659335	3511.310179	4419.939648	2786.741754	2189.222367	3232.649072	2955.706799	2668.639405	631.4129945	780.3055154	169.613822	489.1854778	0	292.6486179	703.5514024	480.4025467	1574.331674
3317.851589	2916.968142	3898.990508	5193.616236	5251.967217	5158.105817	5138.296644	5016.188632	3438.151611	3168.340535	3448.457385	1528.90195	4924.115058	1815.575559	4891.590925	3708.990845	3455.316368	4338.191718	2748.652866	2174.374073	3196.472907	2927.278462	2647.377069	607.659627	623.9744223	283.0091299	290.9550522	292.6486179	0	438.6753617	236.9125415	1781.866836
3105.774684	2730.878768	3600.34491	4928.906133	4991.492684	4896.084601	4878.411028	4746.340226	3004.61107	2737.217036	3016.073856	1267.552125	4544.234208	1537.110337	4601.761968	3434.024767	3184.72257	4030.047053	2510.480246	1981.436258	2954.286598	2699.142378	2433.866285	592.6036874	373.7562223	609.3104006	254.6206965	703.5514024	438.6753617	0	470.2328518	1950.551132
3502.974376	3110.243251	4046.308107	5358.990711	5419.327631	5324.702003	5305.856601	5179.035134	3381.394506	3105.433218	3388.117142	1687.822176	5014.339753	1968.573771	5044.362806	3868.270956	3616.371482	4480.536741	2922.622659	2363.200479	3369.703977	3105.633836	2830.573976	820.1096922	766.028026	515.0001176	448.9538763	480.4025467	236.9125415	470.2328518	0	2016.398767
2520.276207	2091.123545	3429.036772	4428.846304	4463.160852	4382.92875	4354.359459	4288.784278	4479.377864	4264.433542	4508.048353	1663.28255	4861.498628	1832.10003	4274.124084	3142.861255	2907.271847	3868.735503	2200.497531	1637.942447	2559.653568	2285.629606	2017.209599	1368.650635	1675.509547	1501.501747	1716.910434	1574.331674	1781.866836	1950.551132	2016.398767	0
